;model;year;price;transmission;mileage;fuelType;tax;mpg;engineSize;brand
990; X3;2017;20495;Semi-Auto;33275;Diesel;150;54,3;2,0;bmw
991; 3 Series;2019;29998;Semi-Auto;4918;Diesel;150;52,3;2,0;bmw
992; 2 Series;2017;16498;Semi-Auto;27811;Diesel;145;64,2;2,0;bmw
993; 2 Series;2017;17498;Semi-Auto;19307;Diesel;145;64,2;2,0;bmw
994; 2 Series;2017;17498;Semi-Auto;21809;Diesel;145;64,2;2,0;bmw
995; 2 Series;2017;16798;Semi-Auto;25884;Diesel;145;64,2;2,0;bmw
996; X3;2016;20998;Semi-Auto;25574;Diesel;145;54,3;2,0;bmw
997; 3 Series;2018;19998;Semi-Auto;4807;Diesel;145;64,2;2,0;bmw
998; X3;2016;16998;Semi-Auto;63589;Diesel;145;54,3;2,0;bmw
999; 1 Series;2016;14298;Manual;22265;Diesel;20;70,6;1,5;bmw
1000; 1 Series;2016;12998;Semi-Auto;31879;Diesel;0;78,5;1,5;bmw
1001; 4 Series;2017;16998;Semi-Auto;64473;Diesel;125;58,9;2,0;bmw
1002; 2 Series;2016;11698;Manual;36250;Diesel;30;65,7;2,0;bmw
1003; 2 Series;2015;14498;Semi-Auto;19236;Petrol;145;47,9;2,0;bmw
1004; X1;2017;18698;Semi-Auto;41384;Diesel;145;55,4;2,0;bmw
1005; X5;2015;23421;Automatic;31526;Diesel;200;47,9;3,0;bmw
1006; 3 Series;2017;21998;Semi-Auto;30963;Diesel;145;53,3;3,0;bmw
1007; 5 Series;2018;22498;Semi-Auto;31660;Diesel;145;62,8;2,0;bmw
1008; 2 Series;2017;17298;Semi-Auto;23752;Diesel;145;64,2;2,0;bmw
1009; 1 Series;2015;11995;Manual;38000;Petrol;125;52,3;1,5;bmw
1010; 5 Series;2016;16498;Semi-Auto;32298;Diesel;30;62,8;2,0;bmw
1011; 1 Series;2015;16990;Automatic;35046;Petrol;235;37,7;3,0;bmw
1012; 3 Series;2017;19547;Automatic;29184;Diesel;145;51,4;3,0;bmw
1013; 3 Series;2016;15230;Automatic;46871;Diesel;145;56,5;3,0;bmw
1014; 1 Series;2016;17600;Semi-Auto;31179;Petrol;235;37,7;3,0;bmw
1015; X1;2016;16597;Automatic;47277;Diesel;145;55,4;2,0;bmw
1016; 3 Series;2017;20197;Automatic;33443;Diesel;145;53,3;3,0;bmw
1017; 4 Series;2016;16380;Automatic;39563;Diesel;30;65,7;2,0;bmw
1018; 3 Series;2016;14991;Semi-Auto;20923;Diesel;20;70,6;2,0;bmw
1019; 2 Series;2018;19995;Automatic;12272;Petrol;145;47,9;2,0;bmw
1020; 1 Series;2013;9990;Manual;29000;Petrol;145;48,7;2,0;bmw
1021; 3 Series;2017;19995;Semi-Auto;34634;Diesel;150;53,3;3,0;bmw
1022; X1;2017;19798;Semi-Auto;21700;Diesel;145;55,4;2,0;bmw
1023; X4;2019;33998;Semi-Auto;14404;Diesel;150;42,8;2,0;bmw
1024; 3 Series;2019;24898;Semi-Auto;11249;Diesel;150;52,3;2,0;bmw
1025; 3 Series;2016;16500;Semi-Auto;27444;Diesel;125;60,1;2,0;bmw
1026; 3 Series;2016;16750;Semi-Auto;39750;Diesel;165;51,4;3,0;bmw
1027; 5 Series;2016;16250;Semi-Auto;43000;Diesel;30;62,8;2,0;bmw
1028; 3 Series;2013;11950;Semi-Auto;88000;Diesel;125;57,6;3,0;bmw
1029; X1;2017;20498;Semi-Auto;23651;Diesel;125;57,6;2,0;bmw
1030; 2 Series;2014;13998;Manual;22086;Diesel;125;58,9;2,0;bmw
1031; 1 Series;2019;19998;Semi-Auto;10027;Petrol;145;47,9;2,0;bmw
1032; 2 Series;2018;22998;Semi-Auto;27542;Petrol;145;39,8;3,0;bmw
1033; X3;2016;20000;Semi-Auto;34334;Diesel;150;54,3;2,0;bmw
1034; X1;2018;23295;Semi-Auto;11570;Petrol;150;44,8;2,0;bmw
1035; 3 Series;2019;25990;Semi-Auto;2980;Diesel;150;57,7;2,0;bmw
1036; 3 Series;2015;19995;Semi-Auto;23338;Petrol;205;41,5;3,0;bmw
1037; X3;2019;37900;Semi-Auto;7776;Diesel;150;48,7;3,0;bmw
1038; 5 Series;2013;10750;Semi-Auto;60611;Diesel;125;60,1;2,0;bmw
1039; 3 Series;2013;9995;Semi-Auto;66000;Diesel;145;53,3;2,0;bmw
1040; X5;2017;30990;Automatic;31536;Diesel;200;47,1;3,0;bmw
1041; X6;2016;26990;Semi-Auto;32711;Diesel;200;47,1;3,0;bmw
1042; 2 Series;2016;12998;Manual;20565;Diesel;0;74,3;1,5;bmw
1043; 3 Series;2015;18498;Semi-Auto;27855;Diesel;160;51,4;3,0;bmw
1044; X1;2016;17498;Manual;15413;Diesel;125;58,9;2,0;bmw
1045; 2 Series;2017;16498;Manual;29117;Diesel;145;62,8;2,0;bmw
1046; 4 Series;2018;23998;Semi-Auto;8524;Diesel;150;52,3;3,0;bmw
1047; 3 Series;2013;10298;Semi-Auto;51645;Diesel;30;62,8;2,0;bmw
1048; 3 Series;2016;16698;Manual;14518;Diesel;125;58,9;2,0;bmw
1049; 4 Series;2016;16807;Automatic;39218;Diesel;30;65,7;2,0;bmw
1050; 5 Series;2017;17985;Semi-Auto;29337;Diesel;125;60,1;2,0;bmw
1051; 4 Series;2016;22495;Automatic;13295;Petrol;260;37,2;3,0;bmw
1052; 3 Series;2019;26885;Semi-Auto;11751;Petrol;145;42,2;2,0;bmw
1053; 2 Series;2015;11495;Manual;41388;Diesel;20;74,3;1,5;bmw
1054; 4 Series;2016;17785;Automatic;37032;Diesel;125;58,9;2,0;bmw
1055; 4 Series;2015;17495;Semi-Auto;34802;Petrol;235;39,2;3,0;bmw
1056; 2 Series;2017;18950;Automatic;23295;Petrol;200;39,8;3,0;bmw
1057; X6;2018;33450;Automatic;35706;Diesel;145;47,1;3,0;bmw
1058; 1 Series;2016;10450;Semi-Auto;52562;Diesel;0;78,5;1,5;bmw
1059; 4 Series;2014;14450;Manual;27405;Petrol;165;44,8;2,0;bmw
1060; 2 Series;2018;16750;Manual;13052;Diesel;145;64,2;2,0;bmw
1061; 3 Series;2017;20990;Semi-Auto;19842;Diesel;160;51,4;3,0;bmw
1062; 3 Series;2014;10990;Manual;65077;Diesel;30;61,4;2,0;bmw
1063; X3;2013;5299;Semi-Auto;26000;Diesel;165;50,4;2,0;bmw
1064; 3 Series;2017;18985;Semi-Auto;28173;Hybrid;0;134,5;2,0;bmw
1065; X1;2018;22995;Automatic;12848;Petrol;145;44,8;2,0;bmw
1066; 2 Series;2018;19995;Automatic;11805;Hybrid;135;135,5;1,5;bmw
1067; 5 Series;2017;22995;Automatic;17117;Diesel;145;65,7;2,0;bmw
1068; 3 Series;2015;11750;Semi-Auto;60210;Diesel;125;58,9;2,0;bmw
1069; 4 Series;2018;21990;Semi-Auto;24118;Diesel;150;65,7;2,0;bmw
1070; 4 Series;2014;14750;Semi-Auto;60212;Diesel;125;58,9;2,0;bmw
1071; 1 Series;2013;13990;Semi-Auto;38748;Petrol;235;37,7;3,0;bmw
1072; 5 Series;2018;22990;Automatic;23891;Diesel;145;68,9;2,0;bmw
1073; 5 Series;2018;22750;Semi-Auto;30500;Diesel;145;68,9;2,0;bmw
1074; 3 Series;2014;10450;Manual;51030;Diesel;30;62,8;2,0;bmw
1075; 3 Series;2013;12990;Semi-Auto;54073;Diesel;125;57,6;3,0;bmw
1076; M4;2017;34950;Semi-Auto;20750;Petrol;300;34,0;3,0;bmw
1077; X1;2015;9990;Manual;43877;Diesel;165;51,4;2,0;bmw
1078; 4 Series;2014;14990;Semi-Auto;43000;Diesel;150;56,5;2,0;bmw
1079; 3 Series;2015;13350;Semi-Auto;54695;Diesel;125;58,9;2,0;bmw
1080; 3 Series;2017;13995;Manual;25345;Petrol;150;48,7;2,0;bmw
1081; 5 Series;2014;13995;Semi-Auto;80500;Diesel;125;57,6;2,0;bmw
1082; 6 Series;2017;23750;Automatic;25338;Diesel;200;49,6;3,0;bmw
1083; 3 Series;2015;11490;Automatic;57855;Petrol;200;43,5;2,0;bmw
1084; X4;2014;17450;Automatic;67975;Diesel;200;47,9;3,0;bmw
1085; X6;2018;36498;Semi-Auto;4015;Diesel;145;47,1;3,0;bmw
1086; 3 Series;2018;21498;Semi-Auto;20369;Diesel;145;60,1;2,0;bmw
1087; 3 Series;2013;10995;Manual;27000;Diesel;30;61,4;2,0;bmw
1088; X5;2017;32498;Automatic;22306;Diesel;145;47,1;3,0;bmw
1089; 4 Series;2015;19898;Semi-Auto;21803;Diesel;165;49,6;3,0;bmw
1090; 7 Series;2017;26998;Semi-Auto;34017;Diesel;125;57,6;3,0;bmw
1091; 5 Series;2016;11995;Manual;69850;Diesel;30;65,7;2,0;bmw
1092; 1 Series;2013;8295;Manual;71797;Diesel;30;65,7;2,0;bmw
1093; 3 Series;2018;18995;Semi-Auto;21010;Diesel;150;62,8;2,0;bmw
1094; 6 Series;2016;22495;Semi-Auto;30252;Diesel;200;49,6;3,0;bmw
1095; 3 Series;2017;18495;Semi-Auto;29999;Diesel;145;64,2;2,0;bmw
1096; 4 Series;2017;18495;Automatic;33683;Diesel;30;65,7;2,0;bmw
1097; X5;2013;21990;Automatic;64979;Diesel;200;45,6;3,0;bmw
1098; X1;2017;17990;Semi-Auto;36687;Diesel;125;57,6;2,0;bmw
1099; 4 Series;2015;13490;Manual;73581;Diesel;30;62,8;2,0;bmw
1100; 3 Series;2015;13990;Automatic;37087;Diesel;125;61,4;2,0;bmw
1101; X5;2014;20490;Automatic;38000;Diesel;200;45,6;3,0;bmw
1102; 5 Series;2016;16460;Semi-Auto;32998;Diesel;125;60,1;2,0;bmw
1103; 3 Series;2015;17190;Automatic;34089;Diesel;160;51,4;3,0;bmw
1104; 3 Series;2014;12795;Semi-Auto;63592;Diesel;125;60,1;2,0;bmw
1105; 3 Series;2019;26998;Semi-Auto;14572;Diesel;145;48,7;2,0;bmw
1106; 6 Series;2019;52500;Automatic;9000;Diesel;145;42,2;2,0;bmw
1107; X1;2017;16995;Semi-Auto;22000;Diesel;145;65,7;2,0;bmw
1108; X1;2017;14995;Manual;33600;Diesel;150;68,9;2,0;bmw
1109; X1;2016;17495;Manual;25000;Diesel;125;58,9;2,0;bmw
1110; 5 Series;2014;14995;Semi-Auto;42313;Diesel;145;55,4;3,0;bmw
1111; X4;2018;33998;Semi-Auto;14777;Diesel;145;42,8;2,0;bmw
1112; 3 Series;2018;26998;Semi-Auto;1426;Petrol;145;41,5;3,0;bmw
1113; M6;2016;35898;Semi-Auto;26642;Petrol;555;28,5;4,4;bmw
1114; X1;2016;18998;Semi-Auto;26098;Diesel;125;57,6;2,0;bmw
1115; 3 Series;2014;14498;Semi-Auto;41419;Petrol;200;42,2;2,0;bmw
1116; X1;2017;18898;Semi-Auto;27720;Diesel;125;57,6;2,0;bmw
1117; X3;2015;20898;Semi-Auto;34104;Diesel;145;54,3;2,0;bmw
1118; 1 Series;2019;21898;Semi-Auto;14720;Diesel;145;67,3;2,0;bmw
1119; 5 Series;2017;22898;Semi-Auto;11303;Diesel;145;65,7;2,0;bmw
1120; 5 Series;2016;10990;Manual;85635;Diesel;30;65,7;2,0;bmw
1121; 4 Series;2016;15790;Semi-Auto;73921;Diesel;160;51,4;3,0;bmw
1122; 4 Series;2015;15990;Automatic;67958;Diesel;160;51,4;3,0;bmw
1123; 5 Series;2016;13695;Automatic;61989;Diesel;20;68,9;2,0;bmw
1124; 4 Series;2016;14495;Manual;43052;Diesel;30;62,8;2,0;bmw
1125; 1 Series;2015;12950;Automatic;31384;Diesel;30;65,7;2,0;bmw
1126; 3 Series;2015;14490;Semi-Auto;55024;Diesel;30;62,8;2,0;bmw
1127; 3 Series;2015;10570;Manual;59020;Diesel;125;57,6;2,0;bmw
1128; X5;2015;24020;Automatic;69358;Diesel;200;47,1;3,0;bmw
1129; X3;2014;13995;Semi-Auto;33655;Diesel;165;50,4;2,0;bmw
1130; 3 Series;2015;10000;Manual;85515;Diesel;20;68,9;2,0;bmw
1131; 2 Series;2018;19491;Automatic;7460;Diesel;145;47,1;2,0;bmw
1132; X3;2014;15590;Automatic;51362;Diesel;145;54,3;2,0;bmw
1133; X1;2016;17190;Manual;22197;Diesel;125;58,9;2,0;bmw
1134; 1 Series;2017;20998;Semi-Auto;19479;Petrol;200;39,8;3,0;bmw
1135; 1 Series;2017;20998;Semi-Auto;24999;Petrol;200;39,8;3,0;bmw
1136; 2 Series;2015;12198;Manual;22812;Diesel;20;74,3;1,5;bmw
1137; 2 Series;2016;19500;Semi-Auto;24790;Petrol;265;37,2;3,0;bmw
1138; 6 Series;2017;25998;Semi-Auto;18895;Diesel;145;51,4;3,0;bmw
1139; 4 Series;2019;29898;Semi-Auto;2145;Diesel;145;58,9;2,0;bmw
1140; 1 Series;2015;14498;Manual;25640;Diesel;30;62,8;2,0;bmw
1141; 1 Series;2019;17898;Semi-Auto;11804;Diesel;145;70,6;2,0;bmw
1142; 3 Series;2019;22898;Semi-Auto;12226;Diesel;145;62,8;2,0;bmw
1143; 3 Series;2019;22198;Semi-Auto;13004;Diesel;145;67,3;2,0;bmw
1144; 1 Series;2016;15998;Semi-Auto;21914;Diesel;30;65,7;2,0;bmw
1145; 2 Series;2019;20898;Automatic;8177;Hybrid;135;148,7;1,5;bmw
1146; 3 Series;2015;11990;Semi-Auto;47742;Diesel;30;67,3;2,0;bmw
1147; 3 Series;2018;19940;Automatic;20610;Petrol;145;48,7;2,0;bmw
1148; 3 Series;2019;29998;Semi-Auto;3941;Petrol;145;41,5;2,0;bmw
1149; 1 Series;2017;21998;Semi-Auto;12453;Petrol;145;39,8;3,0;bmw
1150; 3 Series;2017;16098;Manual;26575;Diesel;30;64,2;2,0;bmw
1151; 3 Series;2017;15298;Semi-Auto;42114;Petrol;125;51,4;1,5;bmw
1152; 1 Series;2016;12995;Manual;18824;Diesel;20;70,6;2,0;bmw
1153; 5 Series;2018;23750;Automatic;17280;Diesel;145;68,9;2,0;bmw
1154; 3 Series;2017;19999;Semi-Auto;17347;Hybrid;140;134,5;2,0;bmw
1155; 1 Series;2015;12299;Semi-Auto;46242;Diesel;30;62,8;2,0;bmw
1156; 1 Series;2018;16998;Manual;14164;Petrol;145;46,3;2,0;bmw
1157; 1 Series;2016;15998;Semi-Auto;11239;Diesel;20;68,9;1,5;bmw
1158; 2 Series;2019;19498;Semi-Auto;5045;Diesel;145;51,4;2,0;bmw
1159; 2 Series;2018;18998;Semi-Auto;7762;Petrol;150;50,4;1,5;bmw
1160; 3 Series;2015;13795;Semi-Auto;92308;Diesel;150;54,3;3,0;bmw
1161; 3 Series;2015;12495;Semi-Auto;57209;Diesel;125;61,4;2,0;bmw
1162; X1;2016;17750;Semi-Auto;47027;Diesel;145;55,4;2,0;bmw
1163; 2 Series;2017;14600;Manual;10511;Diesel;150;68,9;2,0;bmw
1164; 3 Series;2017;17901;Semi-Auto;16965;Petrol;145;46,3;2,0;bmw
1165; M4;2015;29197;Manual;37538;Petrol;325;32,1;3,0;bmw
1166; 3 Series;2019;25690;Semi-Auto;21544;Petrol;145;42,2;2,0;bmw
1167; 1 Series;2017;14179;Manual;32015;Diesel;145;68,9;2,0;bmw
1168; 3 Series;2016;18656;Semi-Auto;41200;Diesel;150;53,3;3,0;bmw
1169; 2 Series;2019;24690;Automatic;3479;Hybrid;135;113,0;1,5;bmw
1170; 3 Series;2018;21690;Semi-Auto;12008;Petrol;145;48,7;2,0;bmw
1171; 3 Series;2017;15995;Semi-Auto;23715;Diesel;150;65,7;2,0;bmw
1172; 1 Series;2017;20995;Semi-Auto;31544;Petrol;145;39,8;3,0;bmw
1173; 1 Series;2017;20995;Semi-Auto;31544;Petrol;145;39,8;3,0;bmw
1174; 5 Series;2014;11495;Manual;65000;Diesel;125;57,6;2,0;bmw
1175; X1;2017;17795;Manual;24485;Diesel;125;58,9;2,0;bmw
1176; 5 Series;2013;10495;Semi-Auto;83000;Diesel;125;57,6;2,0;bmw
1177; X4;2017;22995;Semi-Auto;35000;Diesel;150;54,3;2,0;bmw
1178; 3 Series;2018;16195;Manual;37025;Diesel;150;67,3;2,0;bmw
1179; 3 Series;2015;15695;Semi-Auto;59204;Diesel;200;49,6;3,0;bmw
1180; 4 Series;2017;24000;Semi-Auto;20398;Diesel;145;50,4;3,0;bmw
1181; 4 Series;2017;20387;Semi-Auto;19151;Diesel;145;65,7;2,0;bmw
1182; 4 Series;2016;19737;Semi-Auto;29958;Diesel;30;65,7;2,0;bmw
1183; 4 Series;2017;20910;Semi-Auto;16448;Diesel;145;65,7;2,0;bmw
1184; 4 Series;2017;21170;Semi-Auto;8161;Diesel;145;65,7;2,0;bmw
1185; 1 Series;2016;14015;Manual;34281;Diesel;20;70,6;1,5;bmw
1186; 4 Series;2016;19881;Semi-Auto;21972;Diesel;30;65,7;2,0;bmw
1187; 3 Series;2019;25990;Semi-Auto;5714;Diesel;145;52,3;2,0;bmw
1188; 4 Series;2016;16995;Manual;29564;Diesel;30;62,8;2,0;bmw
1189; X5;2016;32995;Automatic;36804;Diesel;235;42,8;3,0;bmw
1190; 3 Series;2017;16485;Semi-Auto;58081;Diesel;145;64,2;2,0;bmw
1191; 1 Series;2016;10985;Manual;37500;Diesel;20;72,4;1,5;bmw
1192; 5 Series;2017;23498;Semi-Auto;17231;Diesel;145;53,3;3,0;bmw
1193; 3 Series;2015;11995;Semi-Auto;52385;Petrol;165;47,1;2,0;bmw
1194; 1 Series;2016;13995;Semi-Auto;42565;Diesel;30;62,8;2,0;bmw
1195; M6;2016;36995;Semi-Auto;19000;Petrol;555;27,4;4,4;bmw
1196; 4 Series;2017;24995;Semi-Auto;13543;Diesel;160;50,4;3,0;bmw
1197; X5;2015;25995;Automatic;43344;Diesel;200;47,1;3,0;bmw
1198; 4 Series;2015;13495;Manual;42348;Petrol;200;40,4;2,0;bmw
1199; X5;2015;22995;Automatic;41622;Diesel;200;47,9;3,0;bmw
1200; 2 Series;2018;17630;Semi-Auto;11056;Diesel;145;64,2;2,0;bmw
1201; M4;2017;33650;Semi-Auto;17834;Petrol;145;34,0;3,0;bmw
1202; 1 Series;2017;21901;Semi-Auto;4775;Petrol;200;39,8;3,0;bmw
1203; X2;2019;33250;Semi-Auto;3673;Petrol;145;34,0;2,0;bmw
1204; X7;2019;66540;Semi-Auto;3218;Diesel;145;33,6;3,0;bmw
1205; 4 Series;2019;24920;Semi-Auto;3689;Diesel;145;65,7;2,0;bmw
1206; 3 Series;2015;17495;Semi-Auto;38249;Diesel;160;51,4;3,0;bmw
1207; 4 Series;2016;14070;Semi-Auto;49922;Petrol;160;44,1;2,0;bmw
1208; 4 Series;2016;17595;Semi-Auto;22868;Petrol;160;45,6;2,0;bmw
1209; 3 Series;2019;32420;Semi-Auto;103;Diesel;145;52,3;2,0;bmw
1210; M6;2015;34147;Semi-Auto;34017;Petrol;555;28,5;4,4;bmw
1211; X1;2017;22561;Semi-Auto;17195;Diesel;145;60,1;2,0;bmw
1212; 2 Series;2017;17484;Semi-Auto;34247;Diesel;30;65,7;2,0;bmw
1213; 1 Series;2019;26300;Manual;5446;Diesel;145;53,3;2,0;bmw
1214; X2;2019;26980;Manual;103;Diesel;145;55,4;2,0;bmw
1215; X2;2019;32570;Semi-Auto;103;Petrol;145;34,0;2,0;bmw
1216; X1;2016;16780;Manual;32383;Diesel;20;68,9;2,0;bmw
1217; X1;2019;26600;Semi-Auto;5085;Diesel;145;60,1;2,0;bmw
1218; 3 Series;2019;26000;Semi-Auto;4826;Diesel;145;60,1;2,0;bmw
1219; 7 Series;2019;45400;Semi-Auto;2212;Diesel;145;42,2;3,0;bmw
1220; 1 Series;2016;19790;Semi-Auto;15921;Petrol;235;37,7;3,0;bmw
1221; 6 Series;2017;27197;Semi-Auto;6245;Diesel;145;51,4;3,0;bmw
1222; X3;2016;21480;Semi-Auto;44588;Diesel;200;47,9;3,0;bmw
1223; 4 Series;2017;23890;Semi-Auto;19266;Diesel;145;49,6;3,0;bmw
1224; i8;2018;57870;Automatic;11278;Hybrid;135;134,5;1,5;bmw
1225; 1 Series;2017;22150;Semi-Auto;16798;Petrol;200;39,8;3,0;bmw
1226; 1 Series;2017;21307;Semi-Auto;12969;Petrol;145;39,8;3,0;bmw
1227; 1 Series;2019;30783;Semi-Auto;6499;Petrol;145;34,5;2,0;bmw
1228; 1 Series;2019;25323;Manual;7830;Petrol;145;41,5;1,5;bmw
1229; 2 Series;2019;24790;Semi-Auto;2567;Diesel;145;48,7;2,0;bmw
1230; 5 Series;2019;29700;Semi-Auto;3901;Petrol;145;46,3;2,0;bmw
1231; X2;2019;27197;Semi-Auto;3469;Diesel;145;58,9;2,0;bmw
1232; X5;2019;44800;Semi-Auto;7030;Diesel;145;37,7;3,0;bmw
1233; 5 Series;2019;32250;Semi-Auto;11432;Diesel;145;51,4;3,0;bmw
1234; 3 Series;2015;17998;Semi-Auto;22358;Diesel;145;56,5;3,0;bmw
1235; X1;2017;15998;Manual;26055;Diesel;20;68,9;2,0;bmw
1236; 1 Series;2017;15698;Manual;10966;Diesel;150;65,7;2,0;bmw
1237; X3;2020;52910;Semi-Auto;101;Hybrid;135;5,5;2,0;bmw
1238; 3 Series;2015;16698;Semi-Auto;38399;Diesel;145;56,5;3,0;bmw
1239; 3 Series;2016;17698;Semi-Auto;27840;Hybrid;0;134,5;2,0;bmw
1240; 3 Series;2016;20998;Semi-Auto;20756;Diesel;145;56,5;3,0;bmw
1241; X1;2016;16798;Automatic;46344;Diesel;145;55,4;2,0;bmw
1242; 5 Series;2014;17080;Automatic;40267;Diesel;200;48,7;3,0;bmw
1243; 5 Series;2016;18810;Semi-Auto;35404;Diesel;160;51,4;2,0;bmw
1244; 4 Series;2020;47550;Semi-Auto;101;Diesel;145;60,1;2,0;bmw
1245; 2 Series;2020;31150;Manual;101;Petrol;145;40,4;1,5;bmw
1246; X4;2020;53630;Semi-Auto;117;Diesel;145;40,9;3,0;bmw
1247; X5;2020;56270;Semi-Auto;117;Diesel;145;36,7;3,0;bmw
1248; 3 Series;2020;40150;Semi-Auto;319;Petrol;145;42,2;2,0;bmw
1249; 3 Series;2020;53260;Semi-Auto;347;Petrol;145;33,6;3,0;bmw
1250; X1;2016;16670;Manual;34393;Diesel;125;58,9;2,0;bmw
1251; 7 Series;2014;13840;Automatic;59640;Diesel;160;50,4;3,0;bmw
1252; 3 Series;2017;17880;Automatic;22170;Diesel;145;60,1;2,0;bmw
1253; 1 Series;2017;13480;Manual;16627;Petrol;145;53,3;1,5;bmw
1254; 3 Series;2017;20998;Semi-Auto;19822;Diesel;145;53,3;3,0;bmw
1255; 1 Series;2016;16998;Manual;24311;Petrol;300;35,3;3,0;bmw
1256; 3 Series;2015;16698;Semi-Auto;28321;Diesel;145;53,3;3,0;bmw
1257; 5 Series;2017;22998;Automatic;14295;Diesel;145;55,4;2,0;bmw
1258; X5;2016;33698;Automatic;20708;Diesel;235;42,8;3,0;bmw
1259; X5;2013;21212;Automatic;51500;Diesel;200;45,6;3,0;bmw
1260; 3 Series;2019;22052;Semi-Auto;10178;Diesel;145;55,4;2,0;bmw
1261; 3 Series;2019;22382;Semi-Auto;10142;Diesel;145;55,4;2,0;bmw
1262; X2;2019;28226;Automatic;123;Diesel;145;47,9;2,0;bmw
1263; X2;2019;28608;Automatic;123;Diesel;145;50,4;2,0;bmw
1264; 3 Series;2019;22312;Semi-Auto;7944;Diesel;145;55,4;2,0;bmw
1265; 1 Series;2017;16741;Semi-Auto;30500;Diesel;150;67,3;2,0;bmw
1266; 3 Series;2019;25936;Automatic;5948;Petrol;145;42,2;2,0;bmw
1267; X2;2019;25936;Automatic;4472;Diesel;145;50,4;2,0;bmw
1268; 3 Series;2019;29356;Automatic;3412;Diesel;145;52,3;2,0;bmw
1269; 1 Series;2017;14502;Semi-Auto;33242;Diesel;20;70,6;2,0;bmw
1270; 7 Series;2018;31322;Semi-Auto;39196;Diesel;145;54,3;3,0;bmw
1271; 4 Series;2019;30804;Semi-Auto;6903;Diesel;145;49,6;3,0;bmw
1272; X3;2016;21991;Semi-Auto;30057;Diesel;145;54,3;2,0;bmw
1273; X2;2019;29975;Automatic;123;Diesel;145;48,7;2,0;bmw
1274; X2;2019;29770;Automatic;123;Diesel;145;48,7;2,0;bmw
1275; X2;2019;29770;Automatic;123;Diesel;145;48,7;2,0;bmw
1276; X2;2019;29770;Automatic;123;Diesel;145;48,7;2,0;bmw
1277; X2;2019;29770;Automatic;123;Diesel;145;48,7;2,0;bmw
1278; 4 Series;2019;29626;Automatic;1938;Petrol;145;41,5;3,0;bmw
1279; 1 Series;2018;17992;Semi-Auto;8846;Petrol;145;37,2;1,5;bmw
1280; 1 Series;2018;17912;Semi-Auto;9673;Petrol;145;37,2;1,5;bmw
1281; X1;2019;24480;Manual;2425;Petrol;145;51,4;1,5;bmw
1282; X1;2020;29991;Semi-Auto;2000;Diesel;145;47,9;2,0;bmw
1283; 2 Series;2020;29991;Semi-Auto;1500;Petrol;145;47,9;2,0;bmw
1284; 1 Series;2016;14490;Manual;34944;Diesel;30;62,8;2,0;bmw
1285; 2 Series;2017;17572;Manual;11237;Petrol;145;44,1;2,0;bmw
1286; 4 Series;2015;13242;Manual;71179;Diesel;30;62,8;2,0;bmw
1287; 1 Series;2014;17292;Semi-Auto;35481;Petrol;235;37,7;3,0;bmw
1288; 2 Series;2019;20276;Automatic;4013;Petrol;145;53,3;1,5;bmw
1289; 1 Series;2017;19792;Automatic;15867;Diesel;145;61,4;2,0;bmw
1290; 1 Series;2018;17882;Semi-Auto;9993;Petrol;145;37,2;1,5;bmw
1291; X1;2018;24472;Semi-Auto;11253;Diesel;145;60,1;2,0;bmw
1292; X1;2017;19991;Semi-Auto;19396;Petrol;160;44,8;2,0;bmw
1293; X3;2019;42763;Semi-Auto;3844;Diesel;145;36,7;3,0;bmw
1294; 1 Series;2019;27720;Manual;123;Diesel;145;53,3;2,0;bmw
1295; 1 Series;2019;32060;Automatic;123;Diesel;145;48,7;2,0;bmw
1296; X2;2019;28608;Automatic;123;Diesel;145;50,4;2,0;bmw
1297; 2 Series;2019;21796;Automatic;11189;Diesel;145;67,3;2,0;bmw
1298; X4;2019;34526;Automatic;5744;Diesel;145;42,8;2,0;bmw
1299; 3 Series;2019;33840;Automatic;123;Petrol;145;42,2;2,0;bmw
1300; X3;2019;38020;Automatic;123;Diesel;145;54,3;2,0;bmw
1301; X3;2019;37830;Automatic;123;Diesel;145;54,3;2,0;bmw
1302; 1 Series;2019;28000;Automatic;123;Diesel;145;51,4;2,0;bmw
1303; 3 Series;2019;34370;Automatic;123;Diesel;145;50,4;2,0;bmw
1304; 1 Series;2019;26780;Manual;123;Diesel;145;53,3;2,0;bmw
1305; 4 Series;2019;29806;Automatic;1649;Petrol;145;41,5;3,0;bmw
1306; X4;2019;40016;Automatic;6648;Petrol;145;26,9;3,0;bmw
1307; 1 Series;2017;21972;Automatic;25000;Petrol;145;39,8;3,0;bmw
1308; X3;2019;31466;Automatic;6070;Diesel;145;54,3;2,0;bmw
1309; 2 Series;2019;22516;Automatic;5215;Petrol;145;47,9;2,0;bmw
1310; 2 Series;2017;14951;Manual;22887;Petrol;145;55,4;1,5;bmw
1311; 5 Series;2016;17991;Semi-Auto;30089;Diesel;125;60,1;2,0;bmw
1312; 3 Series;2017;18612;Semi-Auto;25000;Diesel;30;64,2;2,0;bmw
1313; X2;2019;30266;Automatic;123;Diesel;145;58,9;2,0;bmw
1314; X2;2019;26930;Semi-Auto;4030;Petrol;145;40,4;2,0;bmw
1315; 2 Series;2019;19420;Manual;4601;Petrol;145;44,1;1,5;bmw
1316; 2 Series;2019;21920;Semi-Auto;7060;Diesel;145;49,6;2,0;bmw
