;model;year;price;transmission;mileage;fuelType;tax;mpg;engineSize;brand
905; Yeti;2016;11995;Semi-Auto;29089;Petrol;125;51,4;1,2;skoda
906; Fabia;2017;9495;Manual;13765;Petrol;145;64,2;1,0;skoda
907; Kodiaq;2019;34995;Automatic;8966;Diesel;145;35,3;2,0;skoda
908; Octavia;2018;17995;Semi-Auto;6307;Diesel;145;62,8;2,0;skoda
909; Octavia;2019;19995;Automatic;3594;Petrol;145;47,9;2,0;skoda
910; Kodiaq;2018;20795;Manual;14252;Petrol;145;40,9;1,4;skoda
911; Octavia;2016;11695;Manual;24102;Diesel;20;70,6;2,0;skoda
912; Fabia;2019;13495;Manual;1000;Petrol;145;52,3;1,0;skoda
913; Octavia;2019;18495;Manual;3000;Petrol;145;48,7;1,5;skoda
914; Kodiaq;2020;25995;Semi-Auto;1000;Diesel;145;42,2;2,0;skoda
915; Fabia;2020;12995;Manual;1000;Petrol;145;47,1;1,0;skoda
916; Kamiq;2020;17495;Manual;1000;Petrol;145;49,6;1,0;skoda
917; Kamiq;2020;17495;Manual;1000;Petrol;145;49,6;1,0;skoda
918; Kamiq;2020;17495;Manual;1000;Petrol;145;47,9;1,0;skoda
919; Octavia;2017;10990;Manual;48979;Diesel;0;74,3;1,6;skoda
920; Superb;2019;16990;Manual;4561;Petrol;145;40,9;1,5;skoda
921; Octavia;2019;17990;Manual;55;Diesel;145;56,5;1,6;skoda
922; Kamiq;2019;18990;Manual;543;Petrol;145;47,9;1,0;skoda
923; Octavia;2020;17990;Manual;609;Petrol;145;51,4;1,5;skoda
924; Superb;2020;23290;Semi-Auto;495;Diesel;145;47,9;1,6;skoda
925; Scala;2020;15490;Manual;503;Petrol;145;50,4;1,0;skoda
926; Kodiaq;2017;10250;Manual;34204;Diesel;150;68,9;2,0;skoda
927; Octavia;2018;12998;Manual;13459;Diesel;145;68,9;1,6;skoda
928; Citigo;2016;7695;Automatic;10911;Petrol;20;64,2;1,0;skoda
929; Octavia;2016;10995;Manual;25940;Diesel;20;70,6;2,0;skoda
930; Octavia;2018;13498;Manual;12694;Diesel;145;68,9;1,6;skoda
931; Superb;2018;31950;Automatic;7000;Diesel;145;61,4;2,0;skoda
932; Octavia;2015;10995;Manual;61194;Diesel;30;62,8;2,0;skoda
933; Octavia;2018;13995;Semi-Auto;20931;Petrol;150;57,7;1,5;skoda
934; Fabia;2014;4995;Manual;35329;Petrol;125;49,6;1,2;skoda
935; Fabia;2016;8995;Manual;27500;Petrol;20;60,1;1,2;skoda
936; Fabia;2017;6495;Manual;22378;Petrol;20;60,1;1,0;skoda
937; Fabia;2018;7998;Manual;22315;Petrol;150;57,7;1,0;skoda
938; Octavia;2018;11998;Manual;19871;Diesel;150;68,9;1,6;skoda
939; Kodiaq;2018;23898;Automatic;15752;Petrol;145;44,8;1,4;skoda
940; Superb;2019;20995;Automatic;1889;Petrol;145;36,7;1,5;skoda
941; Fabia;2019;14295;Manual;2738;Petrol;145;60,1;1,0;skoda
942; Superb;2018;18495;Manual;7301;Petrol;145;54,3;1,4;skoda
943; Fabia;2019;10495;Manual;10232;Petrol;145;61,4;1,0;skoda
944; Karoq;2018;17695;Automatic;14324;Petrol;145;54,3;1,0;skoda
945; Octavia;2016;10895;Automatic;45012;Diesel;0;74,3;1,6;skoda
946; Fabia;2017;6995;Manual;27407;Petrol;145;57,7;1,0;skoda
947; Yeti Outdoor;2016;12995;Semi-Auto;37809;Diesel;160;51,4;2,0;skoda
948; Yeti Outdoor;2017;13390;Manual;20101;Diesel;145;62,8;2,0;skoda
949; Superb;2018;19490;Manual;10803;Diesel;145;65,7;2,0;skoda
950; Octavia;2019;15495;Manual;6487;Diesel;145;68,9;1,6;skoda
951; Fabia;2018;7990;Manual;10408;Petrol;145;57,7;1,0;skoda
952; Fabia;2018;7990;Manual;10269;Petrol;145;57,7;1,0;skoda
953; Fabia;2018;7990;Manual;8062;Petrol;145;57,7;1,0;skoda
954; Octavia;2019;18495;Manual;12774;Petrol;145;35,8;2,0;skoda
955; Fabia;2019;9995;Manual;3000;Petrol;145;50,4;1,0;skoda
956; Fabia;2019;9995;Manual;3000;Petrol;145;57,7;1,0;skoda
957; Yeti;2016;12695;Semi-Auto;22918;Petrol;125;51,4;1,2;skoda
958; Fabia;2017;9495;Manual;13859;Petrol;20;60,1;1,2;skoda
959; Octavia;2017;16495;Manual;23601;Diesel;150;62,8;2,0;skoda
960; Citigo;2014;4690;Manual;30523;Petrol;20;62,8;1,0;skoda
961; Rapid;2018;8990;Manual;11713;Petrol;150;61,4;1,0;skoda
962; Rapid;2017;8690;Manual;39000;Petrol;30;57,7;1,2;skoda
963; Fabia;2018;6790;Manual;34432;Petrol;145;57,7;1,0;skoda
964; Octavia;2017;12495;Manual;35183;Petrol;145;54,3;1,4;skoda
965; Octavia;2017;10995;Manual;24990;Petrol;30;55,4;1,4;skoda
966; Superb;2018;17790;Automatic;5596;Petrol;145;53,3;1,4;skoda
967; Kodiaq;2019;24990;Automatic;3544;Diesel;145;42,2;2,0;skoda
968; Scala;2019;16490;Automatic;510;Diesel;145;54,3;1,6;skoda
969; Kodiaq;2019;28990;Manual;3121;Diesel;145;52,3;2,0;skoda
970; Superb;2019;21495;Automatic;4110;Diesel;145;54,3;2,0;skoda
971; Octavia;2019;13490;Automatic;2997;Petrol;145;61,4;1,0;skoda
972; Octavia;2019;13890;Manual;6955;Petrol;145;55,4;1,5;skoda
973; Fabia;2017;8990;Manual;15126;Petrol;150;64,2;1,0;skoda
974; Superb;2019;22990;Automatic;5041;Diesel;145;54,3;2,0;skoda
975; Superb;2019;27490;Automatic;10;Petrol;145;38,2;2,0;skoda
976; Yeti;2014;10995;Semi-Auto;12773;Petrol;165;44,8;1,2;skoda
977; Karoq;2019;22995;Automatic;5938;Petrol;150;50,4;1,5;skoda
978; Fabia;2016;8995;Manual;14157;Petrol;20;60,1;1,2;skoda
979; Citigo;2016;6990;Automatic;25501;Petrol;0;65,7;1,0;skoda
980; Superb;2018;20990;Semi-Auto;5808;Petrol;150;43,5;2,0;skoda
981; Citigo;2017;6890;Manual;12660;Petrol;150;64,2;1,0;skoda
982; Octavia;2016;10490;Manual;28495;Petrol;30;55,4;1,4;skoda
983; Octavia;2018;13750;Manual;15064;Petrol;145;56,5;1,5;skoda
984; Citigo;2018;7995;Manual;19024;Petrol;145;64,2;1,0;skoda
985; Fabia;2016;7495;Manual;36236;Petrol;20;60,1;1,2;skoda
986; Fabia;2016;9495;Manual;8709;Petrol;20;58,8;1,2;skoda
987; Yeti Outdoor;2017;12995;Semi-Auto;34234;Petrol;125;51,4;1,2;skoda
988; Superb;2017;17695;Manual;23324;Diesel;145;64,2;2,0;skoda
989; Citigo;2016;6995;Manual;29351;Petrol;20;62,8;1,0;skoda
990; Citigo;2017;8495;Manual;12781;Petrol;150;68,9;1,0;skoda
991; Yeti Outdoor;2014;7170;Manual;68747;Diesel;145;55,4;2,0;skoda
992; Octavia;2019;19490;Manual;50;Diesel;145;54,3;2,0;skoda
993; Fabia;2019;13990;Manual;3273;Petrol;145;51,4;1,0;skoda
994; Octavia;2019;21990;Semi-Auto;2329;Diesel;145;50,4;2,0;skoda
995; Scala;2019;15490;Manual;3501;Petrol;145;49,6;1,0;skoda
996; Superb;2019;29990;Semi-Auto;4580;Petrol;145;33,2;2,0;skoda
997; Fabia;2019;12990;Manual;612;Petrol;145;61,4;1,0;skoda
998; Citigo;2018;7995;Manual;2064;Petrol;145;64,2;1,0;skoda
999; Superb;2019;29990;Semi-Auto;7687;Diesel;145;47,1;2,0;skoda
1000; Octavia;2019;15795;Semi-Auto;10946;Diesel;145;70,6;1,6;skoda
1001; Scala;2019;15995;Manual;849;Petrol;145;49,6;1,0;skoda
1002; Fabia;2016;11695;Semi-Auto;16165;Petrol;20;60,1;1,2;skoda
1003; Yeti Outdoor;2017;12795;Semi-Auto;33373;Petrol;125;51,4;1,2;skoda
1004; Octavia;2019;15495;Manual;13000;Diesel;145;67,3;1,6;skoda
1005; Superb;2017;12995;Manual;19096;Petrol;30;57,7;1,4;skoda
1006; Fabia;2016;9495;Manual;35911;Diesel;0;78,5;1,4;skoda
1007; Fabia;2019;13995;Manual;4241;Petrol;145;60,1;1,0;skoda
1008; Fabia;2017;7995;Manual;17460;Petrol;145;57,7;1,0;skoda
1009; Karoq;2018;17995;Manual;9270;Petrol;145;52,3;1,5;skoda
1010; Citigo;2018;7995;Manual;4171;Petrol;145;64,2;1,0;skoda
1011; Superb;2017;17360;Semi-Auto;17697;Petrol;145;43,5;2,0;skoda
1012; Superb;2016;17698;Semi-Auto;25480;Diesel;30;61,4;2,0;skoda
1013; Yeti Outdoor;2016;11725;Manual;42706;Petrol;125;51,4;1,2;skoda
1014; Octavia;2019;13498;Semi-Auto;12648;Diesel;145;72,4;1,6;skoda
1015; Karoq;2018;19490;Automatic;19711;Petrol;150;50,4;1,5;skoda
1016; Karoq;2018;15490;Manual;30444;Petrol;145;52,3;1,5;skoda
1017; Fabia;2017;11490;Semi-Auto;10281;Petrol;145;61,4;1,0;skoda
1018; Kodiaq;2019;27850;Manual;7209;Diesel;145;52,3;2,0;skoda
1019; Citigo;2017;5990;Manual;35085;Petrol;20;64,2;1,0;skoda
1020; Fabia;2017;9750;Manual;14818;Petrol;145;64,2;1,0;skoda
1021; Kodiaq;2019;27490;Manual;5578;Diesel;145;52,3;2,0;skoda
1022; Superb;2019;18598;Manual;12709;Diesel;145;65,7;2,0;skoda
1023; Octavia;2018;12698;Manual;14243;Diesel;145;68,9;1,6;skoda
1024; Fabia;2019;13998;Manual;1386;Petrol;150;52,3;1,0;skoda
1025; Octavia;2018;12795;Manual;13234;Petrol;145;57,7;1,5;skoda
1026; Octavia;2019;16150;Automatic;6372;Petrol;145;55,4;1,5;skoda
1027; Kodiaq;2017;19990;Semi-Auto;34807;Petrol;145;39,8;1,4;skoda
1028; Fabia;2017;7490;Manual;32481;Petrol;145;60,1;1,2;skoda
1029; Octavia;2018;12490;Semi-Auto;34659;Petrol;145;57,7;1,5;skoda
1030; Fabia;2019;12590;Manual;7722;Petrol;145;61,4;1,0;skoda
1031; Octavia;2019;16750;Automatic;3877;Diesel;145;67,3;2,0;skoda
1032; Fabia;2019;12790;Manual;6045;Petrol;145;60,1;1,0;skoda
1033; Fabia;2017;7795;Manual;19601;Petrol;145;60,1;1,2;skoda
1034; Fabia;2019;16995;Manual;3002;Petrol;145;60,1;1,0;skoda
1035; Citigo;2019;10995;Manual;2815;Petrol;145;67,3;1,0;skoda
1036; Kodiaq;2019;31795;Automatic;9528;Diesel;145;39,2;2,0;skoda
1037; Kamiq;2019;19995;Manual;1100;Petrol;145;47,9;1,0;skoda
1038; Karoq;2018;19495;Automatic;11274;Petrol;145;53,3;1,0;skoda
1039; Superb;2018;15298;Manual;34108;Diesel;150;64,2;1,6;skoda
1040; Fabia;2018;11330;Manual;8401;Petrol;145;64,2;1,0;skoda
1041; Octavia;2017;10500;Manual;31391;Diesel;0;72,4;1,6;skoda
1042; Citigo;2016;5730;Manual;31357;Petrol;20;62,8;1,0;skoda
1043; Citigo;2017;6607;Manual;20868;Petrol;145;64,2;1,0;skoda
1044; Octavia;2014;9000;Semi-Auto;64394;Diesel;30;62,8;2,0;skoda
1045; Octavia;2016;8000;Manual;82081;Diesel;0;74,3;1,6;skoda
1046; Yeti Outdoor;2017;14000;Semi-Auto;26067;Petrol;125;51,4;1,2;skoda
1047; Fabia;2013;4950;Manual;95636;Diesel;20;67,3;1,6;skoda
1048; Fabia;2019;10995;Manual;1187;Petrol;145;57,7;1,0;skoda
1049; Fabia;2019;11495;Manual;12242;Petrol;145;61,4;1,0;skoda
1050; Citigo;2018;7990;Manual;17131;Petrol;150;64,2;1,0;skoda
1051; Yeti Outdoor;2017;11998;Manual;16336;Diesel;145;62,8;2,0;skoda
1052; Octavia;2014;7498;Manual;53142;Diesel;20;68,9;2,0;skoda
1053; Superb;2017;11998;Manual;47542;Diesel;150;67,3;1,6;skoda
1054; Superb;2019;19998;Semi-Auto;13476;Petrol;150;36,7;1,5;skoda
1055; Octavia;2015;11790;Manual;45987;Diesel;125;58,9;2,0;skoda
1056; Citigo;2016;6790;Manual;17683;Petrol;20;62,8;1,0;skoda
1057; Karoq;2018;15317;Manual;13466;Petrol;145;53,3;1,0;skoda
1058; Yeti Outdoor;2017;12498;Manual;17166;Diesel;30;62,8;2,0;skoda
1059; Octavia;2018;13498;Manual;21148;Diesel;145;67,3;1,6;skoda
1060; Yeti Outdoor;2017;14298;Semi-Auto;11647;Petrol;125;51,4;1,2;skoda
1061; Octavia;2018;12998;Manual;12787;Diesel;145;68,9;1,6;skoda
1062; Fabia;2016;9495;Manual;21752;Petrol;20;60,1;1,2;skoda
1063; Citigo;2014;6495;Manual;20991;Petrol;20;62,8;1,0;skoda
1064; Fabia;2017;7995;Manual;30493;Diesel;0;74,3;1,4;skoda
1065; Octavia;2018;14350;Manual;10218;Petrol;145;55,4;1,5;skoda
1066; Octavia;2016;10995;Manual;25587;Petrol;30;55,4;1,4;skoda
1067; Citigo;2017;7699;Manual;17178;Petrol;20;62,8;1,0;skoda
1068; Yeti Outdoor;2016;12147;Semi-Auto;17672;Petrol;125;51,4;1,2;skoda
1069; Fabia;2016;7561;Manual;32000;Petrol;20;60,1;1,2;skoda
1070; Superb;2017;19441;Semi-Auto;12369;Diesel;150;56,5;2,0;skoda
1071; Fabia;2018;10999;Semi-Auto;2922;Petrol;145;61,4;1,0;skoda
1072; Citigo;2018;7990;Manual;9000;Petrol;145;64,2;1,0;skoda
1073; Octavia;2017;16480;Semi-Auto;26101;Petrol;145;42,8;2,0;skoda
1074; Yeti Outdoor;2017;13250;Manual;16671;Petrol;145;51,4;1,2;skoda
1075; Octavia;2019;13398;Manual;14198;Petrol;145;60,1;1,0;skoda
1076; Octavia;2019;13398;Manual;14828;Petrol;145;60,1;1,0;skoda
1077; Superb;2019;17498;Semi-Auto;14661;Petrol;145;36,7;1,5;skoda
1078; Octavia;2019;13698;Semi-Auto;17254;Diesel;145;72,4;1,6;skoda
1079; Octavia;2019;13398;Manual;14601;Petrol;145;60,1;1,0;skoda
1080; Fabia;2017;10298;Semi-Auto;23788;Petrol;20;60,1;1,2;skoda
1081; Yeti;2016;13298;Manual;13368;Diesel;145;55,4;2,0;skoda
1082; Superb;2016;14310;Semi-Auto;46708;Diesel;30;61,4;2,0;skoda
1083; Octavia;2016;10998;Manual;31545;Petrol;30;55,4;1,4;skoda
1084; Fabia;2013;5998;Manual;14485;Petrol;125;54,3;1,2;skoda
1085; Superb;2019;18995;Manual;13500;Diesel;145;64,2;2,0;skoda
1086; Superb;2016;16495;Manual;29086;Diesel;125;60,1;2,0;skoda
1087; Fabia;2019;14995;Manual;4241;Petrol;145;60,1;1,0;skoda
1088; Yeti Outdoor;2014;11500;Semi-Auto;43350;Diesel;205;44,8;2,0;skoda
1089; Yeti Outdoor;2017;13999;Semi-Auto;26067;Petrol;125;51,4;1,2;skoda
1090; Fabia;2016;8000;Manual;50701;Petrol;20;60,1;1,2;skoda
1091; Fabia;2018;8998;Manual;11189;Petrol;145;57,7;1,0;skoda
1092; Fabia;2013;5495;Manual;58512;Diesel;20;67,3;1,6;skoda
1093; Superb;2018;22964;Manual;6817;Diesel;145;64,2;2,0;skoda
1094; Superb;2017;17495;Manual;18040;Diesel;145;68,9;2,0;skoda
1095; Octavia;2016;10698;Manual;26891;Petrol;30;55,4;1,4;skoda
1096; Fabia;2016;9498;Manual;17567;Petrol;20;58,9;1,2;skoda
1097; Citigo;2017;6500;Manual;24246;Petrol;20;64,2;1,0;skoda
1098; Citigo;2017;6971;Manual;36427;Petrol;150;64,2;1,0;skoda
1099; Fabia;2016;6900;Manual;44941;Petrol;20;58,8;1,0;skoda
1100; Octavia;2016;9290;Manual;31080;Petrol;20;62,8;1,0;skoda
1101; Octavia;2015;8970;Manual;55904;Diesel;20;70,6;2,0;skoda
1102; Superb;2017;14995;Manual;15863;Diesel;145;67,3;1,6;skoda
1103; Fabia;2015;8495;Manual;22000;Petrol;20;58,8;1,2;skoda
1104; Yeti Outdoor;2017;11995;Manual;37363;Petrol;145;51,4;1,2;skoda
1105; Citigo;2017;7495;Manual;14812;Petrol;145;64,2;1,0;skoda
1106; Octavia;2019;19995;Semi-Auto;3000;Petrol;145;44,8;1,5;skoda
1107; Scala;2020;18545;Semi-Auto;100;Petrol;145;45,6;1,5;skoda
1108; Fabia;2017;8995;Manual;30616;Petrol;20;60,1;1,2;skoda
1109; Superb;2016;14498;Manual;38962;Diesel;20;68,9;2,0;skoda
1110; Yeti Outdoor;2017;13998;Semi-Auto;16297;Petrol;125;51,4;1,2;skoda
1111; Superb;2017;14498;Semi-Auto;46264;Diesel;30;62,8;2,0;skoda
1112; Superb;2017;15498;Manual;22522;Diesel;20;68,9;2,0;skoda
1113; Superb;2019;16498;Semi-Auto;17708;Diesel;150;51,4;1,6;skoda
1114; Fabia;2017;11498;Semi-Auto;15771;Diesel;20;70,6;1,4;skoda
1115; Fabia;2018;13995;Semi-Auto;6357;Petrol;145;60,1;1,0;skoda
1116; Citigo;2018;7195;Manual;7394;Petrol;150;64,2;1,0;skoda
1117; Karoq;2019;30843;Manual;4521;Diesel;145;42,8;2,0;skoda
1118; Fabia;2017;8850;Manual;39073;Diesel;20;70,6;1,4;skoda
1119; Fabia;2017;7990;Manual;8467;Petrol;145;64,2;1,0;skoda
1120; Octavia;2017;10780;Semi-Auto;34215;Petrol;145;56,5;1,4;skoda
1121; Fabia;2017;7495;Manual;50800;Petrol;20;58,8;1,2;skoda
1122; Yeti Outdoor;2016;12995;Semi-Auto;36691;Diesel;165;51,4;2,0;skoda
1123; Kodiaq;2018;22995;Automatic;27518;Diesel;150;56,5;2,0;skoda
1124; Citigo;2016;5990;Manual;28423;Petrol;20;64,2;1,0;skoda
1125; Yeti Outdoor;2016;12500;Manual;38400;Diesel;145;55,4;2,0;skoda
1126; Octavia;2016;15800;Manual;26779;Diesel;30;64,2;2,0;skoda
1127; Octavia;2017;16500;Semi-Auto;46086;Diesel;145;56,5;2,0;skoda
1128; Citigo;2017;6995;Manual;20654;Petrol;20;64,2;1,0;skoda
1129; Fabia;2018;9995;Manual;18500;Petrol;145;64,2;1,0;skoda
1130; Scala;2019;14995;Manual;6500;Petrol;145;49,6;1,0;skoda
1131; Karoq;2018;20567;Manual;15932;Diesel;145;62,8;1,6;skoda
1132; Kamiq;2019;21689;Semi-Auto;50;Petrol;145;44,1;1,5;skoda
1133; Octavia;2019;20567;Manual;52;Petrol;145;51,4;1,5;skoda
1134; Fabia;2019;12713;Manual;8011;Petrol;145;57,7;1,0;skoda
1135; Octavia;2018;13295;Automatic;15005;Diesel;145;72,4;1,6;skoda
1136; Superb;2017;13995;Manual;7562;Petrol;30;57,7;1,4;skoda
1137; Scala;2019;15995;Manual;8875;Diesel;145;57,7;1,6;skoda
1138; Citigo;2016;7995;Semi-Auto;17762;Petrol;20;62,8;1,0;skoda
1139; Superb;2018;20495;Manual;9201;Diesel;145;64,2;2,0;skoda
1140; Fabia;2018;10395;Manual;7507;Petrol;145;61,4;1,0;skoda
1141; Citigo;2013;3899;Manual;59213;Petrol;20;62,8;1,0;skoda
1142; Karoq;2019;19995;Automatic;11899;Diesel;145;62,8;1,6;skoda
1143; Octavia;2017;13995;Semi-Auto;31286;Diesel;150;62,8;2,0;skoda
1144; Superb;2016;15495;Manual;33317;Diesel;20;67,3;2,0;skoda
1145; Superb;2019;24995;Semi-Auto;3429;Petrol;145;36,7;1,5;skoda
1146; Fabia;2016;9495;Manual;25503;Petrol;20;60,1;1,2;skoda
1147; Superb;2019;19995;Semi-Auto;13440;Diesel;145;61,4;2,0;skoda
1148; Superb;2017;16495;Manual;17416;Diesel;150;68,9;2,0;skoda
1149; Citigo;2019;8995;Manual;6432;Petrol;150;67,3;1,0;skoda
1150; Fabia;2018;9995;Manual;18094;Petrol;150;64,2;1,0;skoda
1151; Citigo;2016;6495;Manual;26908;Petrol;20;64,2;1,0;skoda
1152; Fabia;2016;8995;Manual;20987;Petrol;20;60,1;1,2;skoda
1153; Yeti;2016;12495;Manual;30000;Petrol;125;51,4;1,2;skoda
1154; Citigo;2017;7495;Manual;17600;Petrol;145;64,2;1,0;skoda
1155; Superb;2017;13995;Manual;30893;Diesel;145;58,9;2,0;skoda
1156; Superb;2017;18995;Semi-Auto;20401;Diesel;145;61,4;2,0;skoda
1157; Yeti Outdoor;2014;9995;Manual;27709;Diesel;145;55,4;2,0;skoda
1158; Fabia;2016;9995;Manual;15551;Petrol;20;58,9;1,2;skoda
1159; Fabia;2016;7995;Manual;34934;Petrol;20;60,1;1,2;skoda
1160; Octavia;2017;11495;Manual;24250;Petrol;30;55,4;1,4;skoda
1161; Kamiq;2019;20866;Manual;3541;Diesel;145;56,5;1,6;skoda
1162; Karoq;2020;27186;Automatic;2412;Diesel;145;62,8;1,6;skoda
1163; Octavia;2019;20567;Manual;415;Diesel;145;68,9;1,6;skoda
1164; Scala;2020;22499;Manual;642;Diesel;145;57,7;1,6;skoda
1165; Kodiaq;2019;33083;Automatic;512;Diesel;145;44,8;2,0;skoda
1166; Fabia;2017;9295;Manual;27033;Petrol;20;60,1;1,2;skoda
1167; Fabia;2018;15275;Manual;3957;Diesel;145;70,6;1,4;skoda
1168; Octavia;2018;17917;Manual;7073;Diesel;145;68,9;1,6;skoda
1169; Octavia;2017;11995;Manual;24256;Diesel;150;68,9;1,6;skoda
1170; Fabia;2016;8995;Manual;14500;Petrol;20;60,1;1,2;skoda
1171; Octavia;2018;13795;Semi-Auto;15312;Petrol;150;57,7;1,5;skoda
1172; Yeti Outdoor;2017;12995;Manual;24546;Petrol;145;51,4;1,2;skoda
1173; Karoq;2019;18995;Manual;7723;Diesel;145;49,6;1,6;skoda
1174; Fabia;2017;7995;Manual;51345;Petrol;20;60,1;1,2;skoda
1175; Fabia;2017;10495;Manual;19032;Petrol;20;58,9;1,2;skoda
1176; Fabia;2017;8995;Manual;18053;Petrol;20;58,8;1,2;skoda
1177; Octavia;2018;17995;Semi-Auto;19212;Diesel;145;55,4;2,0;skoda
1178; Octavia;2017;14695;Semi-Auto;42722;Diesel;125;60,1;2,0;skoda
1179; Karoq;2019;26943;Manual;5966;Diesel;145;42,8;2,0;skoda
1180; Rapid;2016;7795;Manual;45895;Petrol;30;57,7;1,2;skoda
1181; Fabia;2016;7495;Manual;37688;Petrol;20;60,1;1,2;skoda
1182; Superb;2017;15495;Manual;27517;Diesel;145;67,3;1,6;skoda
1183; Octavia;2018;17090;Manual;8145;Diesel;145;68,9;1,6;skoda
1184; Scala;2019;19191;Manual;1037;Diesel;145;57,7;1,6;skoda
1185; Kodiaq;2019;31418;Manual;3026;Diesel;145;52,3;2,0;skoda
1186; Yeti;2014;8995;Manual;39407;Diesel;150;55,4;2,0;skoda
1187; Karoq;2019;19995;Automatic;10675;Diesel;150;62,8;1,6;skoda
1188; Superb;2017;17995;Semi-Auto;33700;Petrol;150;43,5;2,0;skoda
1189; Fabia;2017;10495;Manual;34213;Petrol;150;64,2;1,0;skoda
1190; Fabia;2018;9995;Manual;12497;Petrol;150;64,2;1,0;skoda
1191; Yeti;2016;12000;Semi-Auto;22708;Petrol;125;51,4;1,2;skoda
1192; Superb;2014;7000;Manual;57263;Petrol;145;47,9;1,4;skoda
1193; Fabia;2017;8795;Manual;6767;Petrol;145;57,7;1,0;skoda
1194; Fabia;2016;8995;Semi-Auto;31202;Diesel;0;74,3;1,4;skoda
1195; Fabia;2017;9995;Manual;27483;Petrol;20;60,1;1,2;skoda
1196; Rapid;2017;9495;Manual;40123;Diesel;145;74,3;1,6;skoda
1197; Fabia;2018;12795;Manual;12049;Petrol;145;64,2;1,0;skoda
1198; Fabia;2019;13995;Manual;3891;Petrol;145;61,4;1,0;skoda
1199; Rapid;2016;8995;Manual;37412;Diesel;0;67,3;1,6;skoda
1200; Fabia;2018;9495;Manual;7971;Petrol;145;57,7;1,0;skoda
1201; Fabia;2018;12136;Manual;2743;Petrol;145;61,4;1,0;skoda
1202; Octavia;2019;13495;Manual;11354;Diesel;145;68,9;1,6;skoda
1203; Fabia;2014;6795;Manual;31266;Petrol;125;54,3;1,2;skoda
1204; Karoq;2019;29838;Manual;3489;Diesel;145;42,8;2,0;skoda
1205; Scala;2019;14895;Manual;3250;Petrol;145;49,6;1,0;skoda
1206; Fabia;2017;10395;Manual;43025;Petrol;145;58,9;1,2;skoda
1207; Octavia;2018;16795;Manual;18705;Diesel;145;62,8;2,0;skoda
1208; Octavia;2017;12995;Manual;26835;Diesel;145;68,9;1,6;skoda
1209; Octavia;2015;8795;Manual;44354;Diesel;0;74,3;1,6;skoda
1210; Octavia;2013;7995;Manual;37207;Diesel;0;74,3;1,6;skoda
1211; Octavia;2017;15495;Manual;31074;Diesel;145;62,8;2,0;skoda
1212; Octavia;2018;11795;Manual;41484;Diesel;145;68,9;1,6;skoda
1213; Kamiq;2019;22503;Manual;1510;Petrol;145;47,1;1,0;skoda
1214; Scala;2019;20912;Semi-Auto;52;Petrol;145;45,6;1,5;skoda
1215; Kodiaq;2019;30061;Manual;56;Diesel;145;52,3;2,0;skoda
1216; Fabia;2019;12902;Manual;4200;Petrol;145;57,7;1,0;skoda
1217; Superb;2016;12495;Manual;35282;Diesel;20;68,9;2,0;skoda
1218; Citigo;2016;6495;Manual;26189;Petrol;20;64,2;1,0;skoda
1219; Octavia;2017;11995;Manual;43422;Diesel;145;65,7;2,0;skoda
1220; Octavia;2016;14495;Semi-Auto;56094;Diesel;125;56,5;2,0;skoda
1221; Superb;2018;15495;Manual;34650;Diesel;145;67,3;1,6;skoda
1222; Kodiaq;2017;19990;Manual;12008;Diesel;150;52,3;2,0;skoda
1223; Yeti;2013;8990;Manual;33000;Diesel;205;47,1;2,0;skoda
1224; Karoq;2019;26490;Automatic;5029;Petrol;145;33,2;2,0;skoda
1225; Kodiaq;2017;18750;Automatic;23000;Petrol;150;39,8;1,4;skoda
1226; Scala;2019;17988;Manual;4967;Petrol;145;49,6;1,0;skoda
1227; Kodiaq;2017;21990;Automatic;27000;Diesel;150;49,6;2,0;skoda
1228; Fabia;2015;7995;Semi-Auto;54539;Petrol;20;60,1;1,2;skoda
1229; Yeti;2015;9995;Manual;22758;Petrol;125;51,4;1,2;skoda
1230; Superb;2016;17650;Semi-Auto;13368;Diesel;125;60,1;2,0;skoda
1231; Fabia;2018;9550;Manual;14769;Petrol;145;64,2;1,0;skoda
1232; Octavia;2020;19990;Manual;3964;Diesel;145;54,3;1,6;skoda
1233; Superb;2016;10490;Manual;40164;Petrol;125;52,3;1,4;skoda
1234; Citigo;2018;7690;Manual;17389;Petrol;145;64,2;1,0;skoda
1235; Kamiq;2020;16490;Manual;3942;Petrol;145;49,6;1,0;skoda
1236; Citigo;2017;6990;Manual;20882;Petrol;20;64,2;1,0;skoda
1237; Yeti Outdoor;2014;8790;Manual;63028;Diesel;165;49,6;2,0;skoda
1238; Yeti Outdoor;2016;10990;Manual;40137;Diesel;30;62,8;2,0;skoda
1239; Citigo;2015;4995;Manual;58249;Petrol;20;62,8;1,0;skoda
1240; Fabia;2017;10490;Semi-Auto;10460;Petrol;145;61,4;1,0;skoda
1241; Superb;2017;14890;Manual;14728;Diesel;145;65,7;2,0;skoda
1242; Superb;2016;14690;Manual;42132;Diesel;20;68,9;2,0;skoda
1243; Fabia;2014;4990;Manual;49000;Petrol;125;51,4;1,2;skoda
1244; Octavia;2017;16990;Semi-Auto;34027;Diesel;150;57,7;2,0;skoda
1245; Citigo;2017;6990;Manual;11556;Petrol;20;64,2;1,0;skoda
1246; Karoq;2018;19990;Automatic;18635;Petrol;150;50,4;1,5;skoda
